feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PF06719	treatment_group	ApcMUT_HpWT	2.09771686187945	0.933290914554061	9	8	0.0594031645428455	0.402298812572137
PF06724	treatment_group	ApcMUT_HpWT	-2.07445263568835	0.922221236364337	9	4	0.0592497583088573	0.402298812572137
PF06750	treatment_group	ApcMUT_HpWT	0.535146630638877	0.238831098151584	9	9	0.0600166921466318	0.402298812572137
PF07478	treatment_group	ApcMUT_HpWT	0.627950328139379	0.279902908442542	9	9	0.0597722040383254	0.402298812572137
PF08495	treatment_group	ApcMUT_HpWT	0.881280576419533	0.392545490504025	9	9	0.0596327857969741	0.402298812572137
PF08708	treatment_group	ApcMUT_HpWT	0.858036412242551	0.382374916130235	9	9	0.0597273743432096	0.402298812572137
PF12202	treatment_group	ApcMUT_HpWT	-0.505283840176609	0.225604391018838	9	9	0.060105390108755	0.402298812572137
PF12872	treatment_group	ApcMUT_HpWT	0.781311389556902	0.348296164173552	9	9	0.0597915274549096	0.402298812572137
PF13298	treatment_group	ApcMUT_HpWT	-1.69769677589119	0.756394948842571	9	3	0.0596840530919889	0.402298812572137
PF14021	treatment_group	ApcMUT_HpWT	1.54077187218671	0.684878664284912	9	5	0.0592242764327057	0.402298812572137
PF01061	treatment_group	ApcMUT_HpWT	0.624631839868167	0.279147573466711	9	9	0.0602874095363746	0.402983460680322
PF03979	treatment_group	ApcMUT_HpWT	0.592987708491106	0.265134792790312	9	9	0.0603842967819989	0.403219222593266
PF05638	treatment_group	ApcMUT_HpWT	1.52692679586584	0.683200941213359	9	6	0.0605262814675367	0.403534680922897
PF07152	treatment_group	ApcMUT_HpWT	-2.09967585836246	0.939764188494067	9	5	0.0605889883374052	0.403534680922897
PF16457	treatment_group	ApcMUT_HpWT	-0.501942659231846	0.224688386663721	9	9	0.0606165329075806	0.403534680922897
PF00147	treatment_group	ApcMUT_HpWT	-0.701873939434856	0.314450258137451	9	9	0.0607852251217022	0.404246456500426
PF00066	treatment_group	ApcMUT_HpWT	-0.476309563713569	0.214059710513317	9	9	0.0614110669501666	0.404299821048179
PF00210	treatment_group	ApcMUT_HpWT	-0.248128640768692	0.111352092198592	9	9	0.0611217562404434	0.404299821048179
PF00501	treatment_group	ApcMUT_HpWT	1.74410391132403	0.782546486717589	9	9	0.0610830343916668	0.404299821048179
PF00574	treatment_group	ApcMUT_HpWT	0.505752702599475	0.227264179812498	9	9	0.0613865300458451	0.404299821048179
PF01161	treatment_group	ApcMUT_HpWT	0.535156449000855	0.24013933050891	9	9	0.0611037324302325	0.404299821048179
PF05201	treatment_group	ApcMUT_HpWT	1.0546869077416	0.472773261802192	9	9	0.060894316892079	0.404299821048179
PF06778	treatment_group	ApcMUT_HpWT	-1.84961034259676	0.831052764645902	9	3	0.061365912010084	0.404299821048179
PF07454	treatment_group	ApcMUT_HpWT	1.4223584208601	0.639035618156033	9	9	0.0613509072475507	0.404299821048179
PF08551	treatment_group	ApcMUT_HpWT	-0.612549395102372	0.275269623040106	9	9	0.0613978542718521	0.404299821048179
PF13814	treatment_group	ApcMUT_HpWT	3.05321534539876	1.3690615740365	9	8	0.0609571986032703	0.404299821048179
PF00037	treatment_group	ApcMUT_HpWT	0.540838960605794	0.244239082159884	9	9	0.0623922925919226	0.404964889043247
PF00083	treatment_group	ApcMUT_HpWT	-1.22792295645409	0.553864389715086	9	9	0.0621508876344431	0.404964889043247
PF00317	treatment_group	ApcMUT_HpWT	-0.574404037156033	0.259332871757219	9	9	0.062342020475918	0.404964889043247
PF01710	treatment_group	ApcMUT_HpWT	1.86660435636025	0.840959025690874	9	8	0.0619125221851965	0.404964889043247
PF02932	treatment_group	ApcMUT_HpWT	-1.03780428369621	0.469769534836496	9	9	0.0628735218930225	0.404964889043247
PF02953	treatment_group	ApcMUT_HpWT	-1.63061374530758	0.737698139637937	9	8	0.0627594532083533	0.404964889043247
PF03079	treatment_group	ApcMUT_HpWT	-2.1072986114571	0.947836131656889	9	4	0.0615790955086657	0.404964889043247
PF04511	treatment_group	ApcMUT_HpWT	-0.729834129092403	0.330141354090523	9	9	0.062735021727556	0.404964889043247
PF05045	treatment_group	ApcMUT_HpWT	1.92206853239322	0.866585278450911	9	9	0.0620620215202293	0.404964889043247
PF06245	treatment_group	ApcMUT_HpWT	0.857740243862456	0.386629025315966	9	9	0.0620134949689812	0.404964889043247
PF06353	treatment_group	ApcMUT_HpWT	1.1281103147679	0.507690077041447	9	9	0.061690779376388	0.404964889043247
PF06634	treatment_group	ApcMUT_HpWT	1.69535924718048	0.764112539595345	9	6	0.0619933570908801	0.404964889043247
PF06686	treatment_group	ApcMUT_HpWT	0.597038003377922	0.269723434829303	9	9	0.062471917370744	0.404964889043247
PF06695	treatment_group	ApcMUT_HpWT	0.417987121470579	0.189184544855379	9	9	0.0628515100261653	0.404964889043247
PF08919	treatment_group	ApcMUT_HpWT	-0.605382388885145	0.273997347637556	9	9	0.0628485947136179	0.404964889043247
PF09754	treatment_group	ApcMUT_HpWT	-1.30486622679134	0.587694733089997	9	3	0.0618486860484667	0.404964889043247
PF12821	treatment_group	ApcMUT_HpWT	0.646243067139684	0.292450697413859	9	9	0.0628203730700297	0.404964889043247
PF13822	treatment_group	ApcMUT_HpWT	-1.39992934849606	0.631570535462447	9	3	0.0621899551150247	0.404964889043247
PF14659	treatment_group	ApcMUT_HpWT	0.705536205472875	0.319253513115716	9	9	0.0628013230630695	0.404964889043247
PF14842	treatment_group	ApcMUT_HpWT	0.5282935721833	0.238944913357909	9	9	0.0627099055256358	0.404964889043247
PF16864	treatment_group	ApcMUT_HpWT	-1.09305044303238	0.493497139419516	9	8	0.0623440614072232	0.404964889043247
PF17912	treatment_group	ApcMUT_HpWT	0.624778441285183	0.281765280304569	9	9	0.0621177043970863	0.404964889043247
PF01554	treatment_group	ApcMUT_HpWT	0.522423749753931	0.236783622264005	9	9	0.0631379544168012	0.406268214064452
PF13506	treatment_group	ApcMUT_HpWT	-0.441337753935375	0.200158199610472	9	9	0.0632675600617244	0.406702272145309
PF01935	treatment_group	ApcMUT_HpWT	0.571033322347514	0.259137133409721	9	9	0.0633937127289569	0.406869236370021
PF06725	treatment_group	ApcMUT_HpWT	1.76867362174974	0.802725014831543	9	7	0.0634178821970387	0.406869236370021
PF04718	treatment_group	ApcMUT_HpWT	-0.498347093735855	0.226366380708554	9	9	0.0635894378262192	0.407171507959666
PF13362	treatment_group	ApcMUT_HpWT	2.34907455560875	1.06697240292663	9	8	0.0635782040924965	0.407171507959666
PF04389	treatment_group	ApcMUT_HpWT	-0.881433859924667	0.400517148153433	9	9	0.0636614976777009	0.407234448487659
PF05552	treatment_group	ApcMUT_HpWT	1.49689912144379	0.681096036839344	9	9	0.0639402205190041	0.407249895455567
PF09640	treatment_group	ApcMUT_HpWT	-0.864883873175067	0.393398120489774	9	9	0.0638727367966487	0.407249895455567
PF13223	treatment_group	ApcMUT_HpWT	-1.74732515741419	0.794572747753888	9	4	0.0638180820415978	0.407249895455567
PF13597	treatment_group	ApcMUT_HpWT	0.40824473456411	0.185780248323422	9	9	0.0639703775196444	0.407249895455567
PF15612	treatment_group	ApcMUT_HpWT	-0.417803782500664	0.190134596040445	9	9	0.063975075264108	0.407249895455567
PF00282	treatment_group	ApcMUT_HpWT	-0.683007227474632	0.312855600887248	9	9	0.0653372317335431	0.407543935190719
PF00395	treatment_group	ApcMUT_HpWT	0.83748703802603	0.385607849239267	9	9	0.0664341423820414	0.407543935190719
PF00733	treatment_group	ApcMUT_HpWT	0.733848390574199	0.338577767599503	9	9	0.066868900826491	0.407543935190719
PF00782	treatment_group	ApcMUT_HpWT	-0.414932675215276	0.189888914553138	9	9	0.0651450935250807	0.407543935190719
PF00827	treatment_group	ApcMUT_HpWT	-0.27979872377411	0.128866162993975	9	9	0.0664956718740418	0.407543935190719
PF00935	treatment_group	ApcMUT_HpWT	-0.479852358557779	0.221757135834611	9	9	0.0672232756892561	0.407543935190719
PF01183	treatment_group	ApcMUT_HpWT	0.85826502355278	0.393036185359483	9	9	0.0652851143967367	0.407543935190719
PF01339	treatment_group	ApcMUT_HpWT	0.619576142844492	0.284681199457467	9	9	0.0659918963175664	0.407543935190719
PF01471	treatment_group	ApcMUT_HpWT	0.502539484587604	0.231465939850791	9	9	0.0665073227835568	0.407543935190719
PF01488	treatment_group	ApcMUT_HpWT	1.09984994896186	0.503388082117893	9	9	0.0651680883397633	0.407543935190719
PF01527	treatment_group	ApcMUT_HpWT	0.914540568386001	0.418385652165605	9	9	0.0650734229749863	0.407543935190719
PF02517	treatment_group	ApcMUT_HpWT	0.834520234190872	0.385367675817705	9	9	0.0670594442924793	0.407543935190719
PF02628	treatment_group	ApcMUT_HpWT	-2.45005673321852	1.1181414314389	9	4	0.0645655564840935	0.407543935190719
PF03359	treatment_group	ApcMUT_HpWT	-0.926047111735692	0.422704833873535	9	7	0.0646057359765767	0.407543935190719
PF03382	treatment_group	ApcMUT_HpWT	1.50210324918964	0.685423866641278	9	9	0.0645361487237417	0.407543935190719
PF03389	treatment_group	ApcMUT_HpWT	0.595327159378051	0.272226153487567	9	9	0.0649769338224343	0.407543935190719
PF03476	treatment_group	ApcMUT_HpWT	-0.695921848508567	0.319937776425446	9	9	0.0661096144655444	0.407543935190719
PF03755	treatment_group	ApcMUT_HpWT	0.499818284156447	0.230875987390207	9	9	0.0671227655344042	0.407543935190719
PF03953	treatment_group	ApcMUT_HpWT	-0.544690335435784	0.249485104173215	9	9	0.0653257484054634	0.407543935190719
PF04015	treatment_group	ApcMUT_HpWT	0.615889570076892	0.280952672225399	9	9	0.0644740965544872	0.407543935190719
PF04221	treatment_group	ApcMUT_HpWT	0.803407087411985	0.366580565941009	9	9	0.0645238145367362	0.407543935190719
PF04298	treatment_group	ApcMUT_HpWT	0.540179939377936	0.249131165685176	9	9	0.0667888721800074	0.407543935190719
PF04307	treatment_group	ApcMUT_HpWT	-1.32193019450285	0.608901527831873	9	5	0.0665179451235727	0.407543935190719
PF04468	treatment_group	ApcMUT_HpWT	0.402250941112105	0.185665224452065	9	9	0.0669583286777317	0.407543935190719
PF04757	treatment_group	ApcMUT_HpWT	-1.14664120017967	0.524163080357996	9	9	0.064911620092852	0.407543935190719
PF04868	treatment_group	ApcMUT_HpWT	-1.83846037846743	0.847313259016273	9	8	0.0666413441815521	0.407543935190719
PF05670	treatment_group	ApcMUT_HpWT	0.732567450935866	0.336847567305638	9	9	0.0661490961555223	0.407543935190719
PF06114	treatment_group	ApcMUT_HpWT	0.842952846427152	0.387407863067831	9	9	0.0660412470329317	0.407543935190719
PF06560	treatment_group	ApcMUT_HpWT	2.04225710511349	0.932388509991156	9	7	0.0646453702345083	0.407543935190719
PF06675	treatment_group	ApcMUT_HpWT	1.64953551206847	0.762432752527505	9	6	0.0672578527597124	0.407543935190719
PF06990	treatment_group	ApcMUT_HpWT	-0.445449266127243	0.204375377889829	9	9	0.0656829550265514	0.407543935190719
PF07856	treatment_group	ApcMUT_HpWT	-0.973250665961342	0.44770316152151	9	8	0.0662369989463982	0.407543935190719
PF08340	treatment_group	ApcMUT_HpWT	0.499818284156447	0.230875987390207	9	9	0.0671227655344042	0.407543935190719
PF10086	treatment_group	ApcMUT_HpWT	1.49556802506815	0.686772351189231	9	9	0.06586626850163	0.407543935190719
PF10112	treatment_group	ApcMUT_HpWT	1.19795035930967	0.547802556558382	9	8	0.0649822867961239	0.407543935190719
PF10513	treatment_group	ApcMUT_HpWT	-0.528701966061709	0.242950777349258	9	9	0.0660130241361692	0.407543935190719
PF10719	treatment_group	ApcMUT_HpWT	0.573136685244531	0.264912107653722	9	9	0.0672596959055587	0.407543935190719
PF11369	treatment_group	ApcMUT_HpWT	1.288142420252	0.587923303191329	9	5	0.064582963080463	0.407543935190719
PF11611	treatment_group	ApcMUT_HpWT	1.88028114021405	0.868473538251503	9	9	0.0671065497108949	0.407543935190719
PF12028	treatment_group	ApcMUT_HpWT	-2.86102727163286	1.30936936402206	9	5	0.065153901728432	0.407543935190719
PF12126	treatment_group	ApcMUT_HpWT	-0.531729342518252	0.243828143590291	9	9	0.0655676266674443	0.407543935190719
PF12736	treatment_group	ApcMUT_HpWT	-0.627252335618342	0.287395632421437	9	9	0.0653950683246213	0.407543935190719
PF12957	treatment_group	ApcMUT_HpWT	0.583819028396813	0.269273792182348	9	9	0.0668017881147231	0.407543935190719
PF13892	treatment_group	ApcMUT_HpWT	-0.570624638696401	0.262674069149982	9	9	0.0663845686583767	0.407543935190719
PF13898	treatment_group	ApcMUT_HpWT	-0.847945973475219	0.391357560789453	9	8	0.0669445439541783	0.407543935190719
PF14017	treatment_group	ApcMUT_HpWT	-2.0427656073935	0.940318669422016	9	5	0.0663795874184525	0.407543935190719
PF14067	treatment_group	ApcMUT_HpWT	-2.01345982494362	0.922541267054015	9	3	0.0653974733881028	0.407543935190719
PF14377	treatment_group	ApcMUT_HpWT	-0.694986013254825	0.320763859486011	9	9	0.0669464275339767	0.407543935190719
PF14841	treatment_group	ApcMUT_HpWT	0.535031735647561	0.245319580132048	9	9	0.0655479252698989	0.407543935190719
PF16199	treatment_group	ApcMUT_HpWT	0.740677201880373	0.338966956151405	9	9	0.0651481955403363	0.407543935190719
PF17762	treatment_group	ApcMUT_HpWT	0.548611965506227	0.249887988916659	9	9	0.0641622504490955	0.407543935190719
PF18843	treatment_group	ApcMUT_HpWT	0.659124840850153	0.304117236374844	9	9	0.0668793793709221	0.407543935190719
PF01276	treatment_group	ApcMUT_HpWT	0.789287547345483	0.364937730380029	9	9	0.0673289406306689	0.407586112383994
PF00860	treatment_group	ApcMUT_HpWT	0.67557077053015	0.312484519795162	9	9	0.0674151923646692	0.407590552549366
PF03114	treatment_group	ApcMUT_HpWT	-0.571621904653553	0.264451059963572	9	9	0.0674542433390836	0.407590552549366
PF10611	treatment_group	ApcMUT_HpWT	-2.15967908901417	0.999601955657465	9	5	0.0675541435627875	0.40781763420192
PF00466	treatment_group	ApcMUT_HpWT	0.339004081558147	0.157014851766019	9	9	0.0677020958416897	0.407958117116038
PF01341	treatment_group	ApcMUT_HpWT	-1.82570961055825	0.845470284190813	9	4	0.067667731272204	0.407958117116038
PF05167	treatment_group	ApcMUT_HpWT	0.463487561468323	0.214809642058049	9	9	0.0678412873440945	0.408420776798302
PF00194	treatment_group	ApcMUT_HpWT	-0.621649083341294	0.289202378784791	9	9	0.0686612989760412	0.40890563486854
PF00688	treatment_group	ApcMUT_HpWT	-0.846505011462205	0.394789391518105	9	9	0.0692044061837965	0.40890563486854
PF00861	treatment_group	ApcMUT_HpWT	0.538680952257147	0.250240582548589	9	9	0.0683454406259733	0.40890563486854
PF01733	treatment_group	ApcMUT_HpWT	-0.494619812444332	0.229530749342652	9	9	0.0681172249142347	0.40890563486854
PF01960	treatment_group	ApcMUT_HpWT	0.414550113555308	0.192593526425724	9	9	0.0683647127070752	0.40890563486854
PF02144	treatment_group	ApcMUT_HpWT	-0.600408578280335	0.280364924503763	9	9	0.0694776494475195	0.40890563486854
PF02926	treatment_group	ApcMUT_HpWT	0.424772493423258	0.198351825706932	9	9	0.0694791799879097	0.40890563486854
PF03770	treatment_group	ApcMUT_HpWT	-0.587781528019555	0.273077725639914	9	9	0.0683675629268857	0.40890563486854
PF04229	treatment_group	ApcMUT_HpWT	1.06348123907025	0.496515124168797	9	9	0.0694401484768284	0.40890563486854
PF04408	treatment_group	ApcMUT_HpWT	-0.628236491633286	0.292617573365885	9	9	0.0689229223589399	0.40890563486854
PF05605	treatment_group	ApcMUT_HpWT	-0.521792418424304	0.242131414089611	9	9	0.0681092440036193	0.40890563486854
PF06803	treatment_group	ApcMUT_HpWT	-1.42514060596395	0.661857646895445	9	9	0.0682858091085937	0.40890563486854
PF07670	treatment_group	ApcMUT_HpWT	0.448687476349808	0.208894854296416	9	9	0.068825640663341	0.40890563486854
PF07892	treatment_group	ApcMUT_HpWT	0.827088507535775	0.384404922808218	9	8	0.0684509582740558	0.40890563486854
PF08147	treatment_group	ApcMUT_HpWT	-0.892987961873872	0.415741682365689	9	8	0.0688227106075558	0.40890563486854
PF09995	treatment_group	ApcMUT_HpWT	-2.7354810615904	1.27623133208486	9	5	0.0692850365274934	0.40890563486854
PF10031	treatment_group	ApcMUT_HpWT	-3.46692181312707	1.61894957377811	9	5	0.0694839648492995	0.40890563486854
PF10066	treatment_group	ApcMUT_HpWT	2.15582522460964	1.00513043749393	9	7	0.0691403185984766	0.40890563486854
PF10096	treatment_group	ApcMUT_HpWT	1.58601149879548	0.739946335439117	9	9	0.0692841285900425	0.40890563486854
PF12685	treatment_group	ApcMUT_HpWT	0.654385414102716	0.305386531066373	9	9	0.0693459384723709	0.40890563486854
PF13529	treatment_group	ApcMUT_HpWT	1.0405536837399	0.48418624223779	9	9	0.0687071700440523	0.40890563486854
PF13567	treatment_group	ApcMUT_HpWT	0.908902519840902	0.424379049001885	9	9	0.0694573331842126	0.40890563486854
PF14198	treatment_group	ApcMUT_HpWT	0.572980734135991	0.267467942430204	9	9	0.0694042842314253	0.40890563486854
PF16279	treatment_group	ApcMUT_HpWT	-0.546816191175699	0.253855620689949	9	9	0.0682051259792104	0.40890563486854
PF16589	treatment_group	ApcMUT_HpWT	-0.598481219941514	0.279169379100214	9	9	0.0692454392581023	0.40890563486854
PF01077	treatment_group	ApcMUT_HpWT	0.481520464480811	0.225221725909675	9	9	0.0698419078206318	0.409571324604991
PF05343	treatment_group	ApcMUT_HpWT	0.994644577471875	0.465078788383481	9	9	0.0697724162465819	0.409571324604991
PF06165	treatment_group	ApcMUT_HpWT	0.442466097859883	0.206838162369336	9	9	0.0697176649972269	0.409571324604991
PF17229	treatment_group	ApcMUT_HpWT	-0.457192183081286	0.213848008745199	9	9	0.0698474324968169	0.409571324604991
PF18440	treatment_group	ApcMUT_HpWT	-0.482771395262805	0.225975040708276	9	9	0.0700062378254609	0.410135022676648
PF03006	treatment_group	ApcMUT_HpWT	0.43850653925749	0.205453414697649	9	9	0.0702191980002493	0.410315848018407
PF07508	treatment_group	ApcMUT_HpWT	0.570544952229633	0.267324613265072	9	9	0.0702252062623191	0.410315848018407
PF14030	treatment_group	ApcMUT_HpWT	-1.63488675402771	0.765758209852366	9	3	0.0701512917123963	0.410315848018407
PF00072	treatment_group	ApcMUT_HpWT	0.561568932706051	0.264086006507139	9	9	0.0710403457811057	0.410627432785616
PF00296	treatment_group	ApcMUT_HpWT	-4.42130665408953	2.09354719069263	9	7	0.0725873471169469	0.410627432785616
PF00630	treatment_group	ApcMUT_HpWT	-0.531478764991798	0.251486403565064	9	9	0.0724292627390929	0.410627432785616
PF00831	treatment_group	ApcMUT_HpWT	0.60415380873912	0.283613678502367	9	9	0.070649348460309	0.410627432785616
PF00872	treatment_group	ApcMUT_HpWT	0.821806982144652	0.385443864761815	9	9	0.0704508190560932	0.410627432785616
PF01171	treatment_group	ApcMUT_HpWT	0.606127476854347	0.285608572028823	9	9	0.0714855658922779	0.410627432785616
PF01325	treatment_group	ApcMUT_HpWT	0.727494320438207	0.3444977975648	9	9	0.0726002352892661	0.410627432785616
PF01582	treatment_group	ApcMUT_HpWT	-0.4810097549608	0.227113007226368	9	9	0.071940921213902	0.410627432785616
PF01866	treatment_group	ApcMUT_HpWT	-0.701278381640448	0.33009502990154	9	9	0.0712492048221906	0.410627432785616
PF01888	treatment_group	ApcMUT_HpWT	0.437508644257938	0.206276915632494	9	9	0.0716180755969241	0.410627432785616
PF02337	treatment_group	ApcMUT_HpWT	-0.57441043951083	0.269837439665942	9	9	0.0708030924062962	0.410627432785616
PF02590	treatment_group	ApcMUT_HpWT	0.670756219909231	0.315392171423466	9	9	0.071011526838667	0.410627432785616
PF02811	treatment_group	ApcMUT_HpWT	0.548259154343571	0.258135018649301	9	9	0.0713071204227392	0.410627432785616
PF03459	treatment_group	ApcMUT_HpWT	0.651219201195751	0.307000217208036	9	9	0.0715909611708739	0.410627432785616
PF03929	treatment_group	ApcMUT_HpWT	-1.08969025936111	0.515335839757557	9	9	0.0723037454759201	0.410627432785616
PF03972	treatment_group	ApcMUT_HpWT	-0.736982490948929	0.345647505702385	9	9	0.0704431311385274	0.410627432785616
PF03975	treatment_group	ApcMUT_HpWT	0.462099706345742	0.217735261371577	9	9	0.0714782457138655	0.410627432785616
PF04140	treatment_group	ApcMUT_HpWT	-0.991371300869314	0.468987844487545	9	9	0.0723754888434251	0.410627432785616
PF05135	treatment_group	ApcMUT_HpWT	0.576825388779878	0.270941023842042	9	9	0.0707777369515285	0.410627432785616
PF05901	treatment_group	ApcMUT_HpWT	-2.43149889812753	1.14626429706675	9	5	0.0715905496193889	0.410627432785616
PF06018	treatment_group	ApcMUT_HpWT	0.557066187145666	0.262078532260701	9	9	0.0711340418213985	0.410627432785616
PF06580	treatment_group	ApcMUT_HpWT	0.412232154131419	0.19456329755335	9	9	0.0718533691880454	0.410627432785616
PF08222	treatment_group	ApcMUT_HpWT	0.557066187145666	0.262078532260701	9	9	0.0711340418213985	0.410627432785616
PF08667	treatment_group	ApcMUT_HpWT	1.18075810354584	0.558426749136085	9	9	0.072313102910064	0.410627432785616
PF09782	treatment_group	ApcMUT_HpWT	-1.0523237019819	0.495616414445918	9	7	0.0713768146778861	0.410627432785616
PF10040	treatment_group	ApcMUT_HpWT	1.75760032554133	0.829484435884737	9	8	0.071837356202097	0.410627432785616
PF10592	treatment_group	ApcMUT_HpWT	1.08429289840345	0.512797263435296	9	9	0.0723098834218708	0.410627432785616
PF12544	treatment_group	ApcMUT_HpWT	1.34480692114109	0.634550199891996	9	7	0.071794890358497	0.410627432785616
PF12963	treatment_group	ApcMUT_HpWT	1.65999638903515	0.784991596493003	9	9	0.0722884561366525	0.410627432785616
PF13092	treatment_group	ApcMUT_HpWT	1.16059708107773	0.549046516494533	9	6	0.072376748898369	0.410627432785616
PF13408	treatment_group	ApcMUT_HpWT	0.578169498757802	0.27336676302758	9	9	0.0722534661283693	0.410627432785616
PF13426	treatment_group	ApcMUT_HpWT	0.856558252007896	0.402228579687158	9	9	0.0707191524492898	0.410627432785616
PF14264	treatment_group	ApcMUT_HpWT	1.44665755677025	0.680790617893425	9	9	0.0711973842537186	0.410627432785616
PF14433	treatment_group	ApcMUT_HpWT	1.88605511543549	0.886399045164525	9	8	0.0709030807196019	0.410627432785616
PF14844	treatment_group	ApcMUT_HpWT	-0.644497724171288	0.304758512636293	9	9	0.0722762908346747	0.410627432785616
PF16149	treatment_group	ApcMUT_HpWT	-1.8381186563512	0.870308514366215	9	7	0.072570446676792	0.410627432785616
PF17141	treatment_group	ApcMUT_HpWT	-1.24808847763137	0.587409861953578	9	9	0.0712220984140099	0.410627432785616
PF00455	treatment_group	ApcMUT_HpWT	1.17704782739408	0.559862175985142	9	9	0.0736111196834934	0.411664083539253
PF00486	treatment_group	ApcMUT_HpWT	0.56568951104619	0.269132429922806	9	9	0.0736642178827117	0.411664083539253
PF00565	treatment_group	ApcMUT_HpWT	0.793400239222983	0.37736850637614	9	9	0.0736039155612482	0.411664083539253
PF00583	treatment_group	ApcMUT_HpWT	0.56501244949322	0.268351344903457	9	9	0.0732742263037637	0.411664083539253
PF00889	treatment_group	ApcMUT_HpWT	0.568194236138789	0.270151796211966	9	9	0.0735185612916598	0.411664083539253
PF01869	treatment_group	ApcMUT_HpWT	0.457142485983183	0.217022904325949	9	9	0.073173678450173	0.411664083539253
PF03524	treatment_group	ApcMUT_HpWT	1.88313136705215	0.895540631374154	9	8	0.0735678027694532	0.411664083539253
PF04519	treatment_group	ApcMUT_HpWT	0.970563844656758	0.461328956012422	9	9	0.0734531643800989	0.411664083539253
PF05569	treatment_group	ApcMUT_HpWT	0.723605046891145	0.34374396405688	9	9	0.0733202571737171	0.411664083539253
PF10183	treatment_group	ApcMUT_HpWT	-0.604754033925366	0.287361382729123	9	9	0.0733812197089686	0.411664083539253
PF10823	treatment_group	ApcMUT_HpWT	-2.34353378189969	1.11304668546229	9	5	0.0732723397558542	0.411664083539253
PF11365	treatment_group	ApcMUT_HpWT	-0.515440301442521	0.245215505601292	9	9	0.0736545580366157	0.411664083539253
PF12666	treatment_group	ApcMUT_HpWT	0.680828876177083	0.323206134714799	9	9	0.0731672026354552	0.411664083539253
PF14818	treatment_group	ApcMUT_HpWT	-0.515440301442521	0.245215505601292	9	9	0.0736545580366157	0.411664083539253
PF01137	treatment_group	ApcMUT_HpWT	-4.20765959124277	2.00410936486916	9	4	0.0739240126764471	0.412022220406155
PF02562	treatment_group	ApcMUT_HpWT	0.586427441836355	0.279283562705476	9	9	0.073897774470037	0.412022220406155
PF02906	treatment_group	ApcMUT_HpWT	0.509524708652676	0.242946075957188	9	9	0.0741690366195676	0.412022220406155
PF03060	treatment_group	ApcMUT_HpWT	0.391034903620627	0.186410657131578	9	9	0.0741217525346641	0.412022220406155
PF05715	treatment_group	ApcMUT_HpWT	-0.509621162731081	0.242894166303202	9	9	0.074076519289031	0.412022220406155
PF09548	treatment_group	ApcMUT_HpWT	1.35196999953304	0.64439811222558	9	9	0.0740858066177304	0.412022220406155
PF12729	treatment_group	ApcMUT_HpWT	0.94795638042816	0.451435430972495	9	9	0.0738852175160537	0.412022220406155
PF00274	treatment_group	ApcMUT_HpWT	-0.474448552462771	0.226620106069322	9	9	0.0745741878833398	0.412738417307703
PF00633	treatment_group	ApcMUT_HpWT	0.52341671024789	0.24988416067089	9	9	0.0744584433281325	0.412738417307703
PF02423	treatment_group	ApcMUT_HpWT	1.39655939710833	0.667121063271085	9	9	0.0745932609547332	0.412738417307703
PF06689	treatment_group	ApcMUT_HpWT	0.430742800080939	0.205835267657542	9	9	0.0746763884615403	0.412738417307703
PF08030	treatment_group	ApcMUT_HpWT	-0.837652380470104	0.400270272146442	9	9	0.0746698791297959	0.412738417307703
PF14646	treatment_group	ApcMUT_HpWT	-0.727088569125843	0.34704290083079	9	6	0.0744079232592069	0.412738417307703
PF02104	treatment_group	ApcMUT_HpWT	-2.80870776048212	1.34384698489667	9	5	0.0749644617412172	0.41356832890446
PF10923	treatment_group	ApcMUT_HpWT	1.35854726610576	0.650507116329882	9	9	0.0751425340873171	0.41356832890446
PF12120	treatment_group	ApcMUT_HpWT	-1.87576019089513	0.897406321882034	9	6	0.0749477066496511	0.41356832890446
PF18317	treatment_group	ApcMUT_HpWT	1.23455697486578	0.591029130547073	9	9	0.0751001004193829	0.41356832890446
PF18615	treatment_group	ApcMUT_HpWT	-0.496020003073393	0.23749656879428	9	9	0.075132317433969	0.41356832890446
PF04620	treatment_group	ApcMUT_HpWT	0.770974028723255	0.369447523992251	9	3	0.0753217883816914	0.414206540478814
PF14574	treatment_group	ApcMUT_HpWT	0.977817325880489	0.469419748719442	9	9	0.0757450725062865	0.415507496093844
PF16214	treatment_group	ApcMUT_HpWT	-0.622177849646009	0.29869311173475	9	9	0.0757488451772549	0.415507496093844
PF17651	treatment_group	ApcMUT_HpWT	0.977817325880489	0.469419748719442	9	9	0.0757450725062865	0.415507496093844
PF14579	treatment_group	ApcMUT_HpWT	0.533823097581459	0.256486379334925	9	9	0.0759401208196189	0.416207831359788
PF03881	treatment_group	ApcMUT_HpWT	-1.31942289940993	0.634439392438856	9	9	0.0761225127756703	0.416275872535524
PF07733	treatment_group	ApcMUT_HpWT	0.520096695861923	0.250100097205826	9	9	0.0761352374001636	0.416275872535524
PF13443	treatment_group	ApcMUT_HpWT	0.565874833245344	0.272123003737406	9	9	0.0761433709390314	0.416275872535524
PF07653	treatment_group	ApcMUT_HpWT	-0.710116066947548	0.341620304409507	9	9	0.0762346240419681	0.416426861210884
PF00685	treatment_group	ApcMUT_HpWT	-0.502147806531857	0.241779310754534	9	9	0.0764358636753717	0.416521303487558
